Kanton,BAG_Region,Franchise,Modell,Krankenkasse,Jahr,Praemie,Modell_Franchise
BE,BE1_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2025,539.4000244,GV_Hausarzt_300
BE,BE1_BAG,2500,GV_HMO,Vivacare,2025,471.2999878,GV_HMO_2500
BE,BE1_BAG,300,GV_HMO,Vivacare,2025,591.2999878,GV_HMO_300
BE,BE1_BAG,300,GV_Telmed,CSS,2025,543.4000244,GV_Telmed_300
BE,BE1_BAG,2500,GV_Telmed,CSS,2025,427.7999878,GV_Telmed_2500
BE,BE1_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2025,539.4000244,GV_Telmed_300
BE,BE1_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2025,420,GV_Telmed_2500
BE,BE1_BAG,300,GV_Telmed,Agrisano,2025,553.0999756,GV_Telmed_300
BE,BE1_BAG,2500,GV_Telmed,Agrisano,2025,442.7999878,GV_Telmed_2500
BE,BE1_BAG,300,GV_HMO,Galenos,2025,577.9000244,GV_HMO_300
BE,BE1_BAG,2500,GV_HMO,Galenos,2025,458.6000061,GV_HMO_2500
BE,BE1_BAG,300,GV_Hausarzt,Galenos,2025,577.9000244,GV_Hausarzt_300
BE,BE1_BAG,2500,GV_Telmed,KK Luzerner Hinterland,2025,452.6000061,GV_Telmed_2500
BE,BE1_BAG,300,GV_HMO,Agrisano,2025,562.2000122,GV_HMO_300
BE,BE1_BAG,300,GV_HMO,KK Steffisburg,2025,506.7999878,GV_HMO_300
BE,BE1_BAG,2500,GV_HMO,KK Steffisburg,2025,386.7999878,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,Sympany - Moove,2020,482.0999908,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Vita Surselva,2020,344.5,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,CSS - Arcosana,2020,273,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Assura,2022,319.3999939,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Atupri,2022,401.8999939,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,Swica,2024,348.8999939,GV_HMO_2500
BE,BE2_BAG,2500,GV_Hausarzt,Vivacare,2024,394.2000122,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Kolping,2023,328.0999959,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,Helsana,2018,455.7,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Sympany - Kolping,2018,592.8,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Sympany - Moove,2017,310.1,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Sympany - Kolping,2019,668.7,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,CSS - Arcosana,2021,380.8500061,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Supra,2020,401.5,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,CSS,2020,315.8999939,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Agrisano,2024,460.5,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Sumiswalder KK,2023,403.5,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Visana,2018,294.35,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,KK Luzerner Hinterland,2019,493,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,KPT,2021,425.1500092,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Provita,2018,467,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Vivacare,2018,327.7,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Intras,2018,414.9,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Wincare,2016,475.2,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Atupri,2017,359.8,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Atupri,2017,371.8,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2022,415.5666707,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Supra,2020,345.1000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,KPT,2023,300,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,Helsana,2016,273.8,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,KPT,2017,372.4,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,Slkk,2019,342.8,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Klug,2019,525.9,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Slkk,2017,407.1,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,Sanitas,2024,361.7750015,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2023,289.3999939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Agrisano,2018,305,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Helsana,2018,403.35,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Easy Sana,2021,445.9666646,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Progrès,2021,287.25,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Swica,2021,398.25,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Sana24,2020,333.6000061,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Vivacare,2020,278.8999939,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2018,284.9,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Visana,2017,277.8,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,Intras,2016,334.5,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Helsana,2019,473.4,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,Sanitas,2017,452.6,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2017,402.2,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Sana24,2024,436.8999939,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Vivacare,2024,514.0999756,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,CSS,2018,318.4,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Assura,2017,219.1,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Kolping,2016,364.5,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,Rhenusana,2016,395.2,GV_Telmed_300
BE,BE2_BAG,300,GV_HMO,Galenos,2021,401.2999878,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Swica,2020,276.6000061,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Visana,2020,416.5500031,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Agrisano,2018,426.9,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,EGK-Gesundheitskasse,2018,332.5,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Avenir,2018,293.15,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Swica,2018,263.3,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,AMB,2019,503.2,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,KK Steffisburg,2017,393.5,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,AMB,2017,451.1,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Sympany - Moove,2021,357.5,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Atupri,2021,411.5,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,KPT,2022,333.6000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Sympany - Kolping,2022,368.6000061,GV_HMO_2500
BE,BE2_BAG,300,GV_OKP,Vita Surselva,2018,459.25,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Slkk,2018,331.5,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Sumiswalder KK,2018,312.6,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Sympany - Moove,2018,438.1,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Swica,2016,225.35,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Sympany - Kolping,2019,577.4,GV_Telmed_300
BE,BE2_BAG,300,GV_HMO,Sana24,2016,398.2,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Vivacare,2019,459.9,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Galenos,2019,282.5,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Vivacare,2021,312.75,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Progrès,2021,401.2333272,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Mutuel Assurance,2022,467.2999878,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Avenir,2023,313.7000122,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,Avenir,2023,375.6000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,KK Luzerner Hinterland,2023,311.75,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Klug,2018,402.65,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Visana,2016,369.95,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Sodalis,2016,388.3,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Intras,2016,408.5,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,KK Luzerner Hinterland,2017,493,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Helsana,2021,396.5,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Sodalis,2021,476.6000061,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Vivacare,2021,352.8999939,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,Vivacare,2020,398.7999878,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,Agrisano,2020,314.5,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Supra,2020,464.1000061,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Sumiswalder KK,2020,412,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,Visana,2024,330,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Philos,2024,430.2000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2024,320.5,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Assura,2023,337,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2018,441.5,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,KMU-Krankenversicherung,2016,473.5,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,KK Steffisburg,2016,344.1,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,KPT,2021,342.7000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,KPT,2021,274.2000122,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Slkk,2020,385.7999878,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Sodalis,2020,415.2999878,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Mutuel Assurance,2022,410.4333293,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,KK Luzerner Hinterland,2024,379.5,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,KK Luzerner Hinterland,2023,458.0499878,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Vivacare,2023,460.6000061,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Progrès,2016,271.9,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,CSS,2016,489.2,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Supra,2016,208.8,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Atupri,2016,235.1,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Galenos,2019,399.55,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Agrisano,2022,308.3999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Progrès,2020,388.4333293,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Concordia,2023,489.2999878,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,Agrisano,2023,324.2000122,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,Provita,2019,382.8,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,KK Luzerner Hinterland,2021,324.3500061,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Atupri,2020,328.1000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Agrisano,2022,329.7999878,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Philos,2024,358.8499908,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,ÖKK,2024,504.1000061,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Philos,2017,270.2,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Sympany - Kolping,2018,540.23,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Aquilana,2016,392.3,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Sanagate,2016,263.8,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Galenos,2016,361.8,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Supra,2019,349.4,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,Sympany - Moove,2019,464.9,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,KK Luzerner Hinterland,2021,434.0499878,GV_Telmed_300
BE,BE2_BAG,300,GV_HMO,Provita,2021,383.6000061,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Provita,2020,418.1999969,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,KK Luzerner Hinterland,2020,482.2999878,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,CSS,2022,301.3999939,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Slkk,2024,345.0499878,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,KPT,2024,449,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Sanitas,2023,452.7750015,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,KPT,2016,281.9,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Sanagate,2016,358.4,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Sympany,2016,363.9,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Galenos,2019,459.75,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,Vivacare,2017,431.9,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Visana,2021,298.5999959,GV_Telmed_2500
BE,BE2_BAG,2500,GV_HMO,CSS,2021,286.2875099,GV_HMO_2500
BE,BE2_BAG,2500,GV_HMO,KPT,2022,276.8999939,GV_HMO_2500
BE,BE2_BAG,2500,GV_Hausarzt,Assura,2023,281.5333252,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,KPT,2023,408.5,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Sana24,2019,502.7,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Sanitas,2017,332.6,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Visana,2020,283.6999969,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,CSS,2020,408.7750034,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Klug,2018,525.9,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,Sanitas,2018,293.9,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,Provita,2018,392.3,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Philos,2016,343.55,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Rhenusana,2017,448.4,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Galenos,2017,372.9,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Easy Sana,2021,322.799998,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Visana,2022,293.0999985,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Visana,2022,408.0999908,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Sympany - Moove,2022,470.4333293,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Easy Sana,2023,409.1999969,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,KK Steffisburg,2023,439.7999878,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,CSS,2018,367.1,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Intras,2018,293.3,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,ÖKK,2019,261.8,GV_HMO_2500
BE,BE2_BAG,300,GV_HMO,Kolping,2016,483.8,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Atupri,2019,405,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Compact,2019,261.8,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Provita,2021,401.8999939,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Atupri,2020,450,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Sumiswalder KK,2022,298.8999939,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Sympany - Kolping,2022,486.0999959,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Sympany - Kolping,2023,516.2000122,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Sympany - Vivao,2023,354.1000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Visana,2016,254.3,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,CSS,2016,320.9,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,ÖKK,2017,373.4,GV_Hausarzt_300
BE,BE2_BAG,300,GV_HMO,KVF,2021,432.1000061,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,ÖKK,2024,331.8999939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Concordia,2023,314.2999878,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Sana24,2019,447.45,GV_HMO_300
BE,BE2_BAG,2500,GV_HMO,Sympany - Vivao,2017,261.3,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,KK Luzerner Hinterland,2019,368.35,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Vivacare,2021,282,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,Helsana,2020,403.3499908,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2020,294.7000122,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Sympany - Kolping,2023,396.8999939,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Klug,2016,363.7,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Rhenusana,2019,323.4,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2019,296.4,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,KPT,2022,414.5500031,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,EGK-Gesundheitskasse,2022,322.2999878,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Philos,2020,393.9666748,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,KK Steffisburg,2020,289.6500092,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,CSS,2018,486.4,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Sana24,2018,417.9,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Sana24,2018,342.6,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Helsana,2016,270.44,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Progrès,2016,361.8,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,CSS - Arcosana,2019,437.1,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,KVF Krankenversicherung,2017,380.5,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Mutuel Assurance,2021,369.1000061,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Sympany - Kolping,2021,584.9000244,GV_Hausarzt_300
BE,BE2_BAG,300,GV_HMO,Sympany - Moove,2022,474.1000061,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Swica,2020,398.25,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Vita Surselva,2023,358.8500061,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Sana24,2018,422.7,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_HMO,Provita,2018,287,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,KPT,2019,280,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Philos,2019,313.2,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Sumiswalder KK,2016,238.3,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,Rhenusana,2016,283.1,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,Supra,2017,425.1,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Vita Surselva,2017,319.8,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,ÖKK,2017,254,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Concordia,2022,391.8999939,GV_HMO_300
BE,BE2_BAG,300,GV_HMO,Sanitas,2022,423,GV_HMO_300
BE,BE2_BAG,2500,GV_Hausarzt,ÖKK,2020,284.2000122,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Atupri,2024,351.7000122,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,KK Luzerner Hinterland,2018,493,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,Rhenusana,2018,462,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,Sanitas,2021,308.3000031,GV_HMO_2500
BE,BE2_BAG,300,GV_OKP,KK Steffisburg,2022,433.7000122,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Mutuel Assurance,2022,296.5666707,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2024,333.0499878,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Agrisano,2024,332.1999969,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,ÖKK,2023,290,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Visana,2023,434.6500092,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Progrès,2018,266.67,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Provita,2021,289.3499908,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,CSS - Sanagate,2021,327.1000061,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2021,397.1000061,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Sympany - Vivao,2020,276.8999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Concordia,2020,386.2999878,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,Sana24,2020,386.7000122,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Galenos,2022,416.7000122,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Sympany - Vivao,2024,484.2999878,GV_Hausarzt_300
BE,BE2_BAG,300,GV_HMO,Sympany - Vivao,2024,478.7999878,GV_HMO_300
BE,BE2_BAG,300,GV_HMO,KK Steffisburg,2023,396.5333354,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Supra,2023,331.2000122,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,ÖKK,2016,336.1,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,CSS - Arcosana,2019,317.8,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Moove,2020,352.1000061,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Avenir,2024,355.5,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,KK Steffisburg,2024,430.4000092,GV_HMO_300
BE,BE2_BAG,2500,GV_Hausarzt,Provita,2023,333.5,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Sympany - Kolping,2023,329.7999878,GV_HMO_2500
BE,BE2_BAG,2500,GV_HMO,CSS,2017,283.89,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,Helsana,2017,383.97,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2016,240.1,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,KVF Krankenversicherung,2017,254.9,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Avenir,2021,406.1666667,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Rhenusana,2020,332.2000122,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,ÖKK,2020,390.1000061,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Sympany - Vivao,2024,544.0999756,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,EGK-Gesundheitskasse,2018,287.1,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Vivacare,2018,280,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Swica,2017,421.2,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,Sanagate,2017,439.9,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2017,252.6,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Philos,2021,294.1333313,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Slkk,2022,388.1000061,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_HMO,Provita,2022,322.5,GV_HMO_2500
BE,BE2_BAG,2500,GV_HMO,Galenos,2023,333.7999878,GV_HMO_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Vivao,2018,272,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Avenir,2017,373.4,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Intras,2016,453.8,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Sana24,2016,303.2,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,KK Luzerner Hinterland,2019,349.95,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Sympany - Moove,2019,464.9,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,KVF Krankenversicherung,2017,296.4,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Sanagate,2017,409.1,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Visana,2024,464.6750031,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,KK Steffisburg,2023,300.2000122,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Provita,2023,272.7999878,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,Sympany - Vivao,2023,473.3999939,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Sana24,2018,456.3,GV_Telmed_300
